index	tourEndTo	tourIndex	tourStartTo	tourEndFrom	tourEndRange	tourStartFrom	tourStartRange	text	place	travelIndex	travelEndDay	travelEndYear	travelStartDay	travelEndMonth	travelStartYear	travelStartMonth	lng	lat	forced	lte	gte	parent
2807	1735	1	1733	1735	FALSE	1733	FALSE	Turin	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1733-11-28	1733-0-0	
2807	1735	1	1733	1735	FALSE	1733	FALSE	Florence (28 Nov. 1733-Jan. 1734)	Florence	2	0	1734	28	1	1733	11	11.2480006	43.7710332	FALSE			
2807	1735	1	1733	1735	FALSE	1733	FALSE	Rome	Rome	3	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1734-10-27	1734-1-0	
2807	1735	1	1733	1735	FALSE	1733	FALSE	Florence (-27 Oct. 1734)	Florence	4	27	1734	27	10	1734	10	11.2480006	43.7710332	FALSE			
2807	1735	1	1733	1735	FALSE	1733	FALSE	Bologna	Bologna	5	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1735-3-3	1734-10-27	
2807	1735	1	1733	1735	FALSE	1733	FALSE	Venice	Venice	6	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1735-3-3	1734-10-27	
2807	1735	1	1733	1735	FALSE	1733	FALSE	Padua (3 Mar. 1735)	Padua	7	3	1735	3	3	1735	3	11.8767611	45.4064349	FALSE			
2808	1724	1	1724	1724	FALSE	1724	FALSE	Padua (26 May: Brown 1749)	Padua	1	26	1724	26	5	1724	5	11.8767611	45.4064349	FALSE			
2809	1716	1	1716	1716	FALSE	1716	FALSE	Padua (25 Sep.; Brown 1511)	Padua	1	25	1716	25	9	1716	9	11.8767611	45.4064349	FALSE			
2810	1795	1	1795	1795	FALSE	1795	FALSE	Mantua	Mantua	1	0	0	0	0	0	0	10.7913751	45.1564168	FALSE	1795-12-22	1795-0-0	
2810	1795	1	1795	1795	FALSE	1795	FALSE	Verona (22-3 Dec.: 'Cap. Anight' with his family; ASV is 776)	Verona	2	23	1795	22	12	1795	12	10.9916215	45.4383842	FALSE			
2811	1773	1	1772	1773	FALSE	1772	FALSE	Capua (29 Apr. 1772)	Capua	1	29	1772	29	4	1772	4	14.2130486	41.1061258	FALSE			
2811	1773	1	1772	1773	FALSE	1772	FALSE	Naples (May-)	Naples	2	0	1772	0	5	1772	5	14.2681244	40.8517746	FALSE			
2811	1773	1	1772	1773	FALSE	1772	FALSE	Florence (Jan.-Feb. 1773)	Florence	3	0	1773	0	2	1773	1	11.2480006	43.7710332	FALSE			
2812	1726	1	1726	1726	FALSE	1726	FALSE	Padua (25 Oct.; Brown 1829)	Padua	1	25	1726	25	10	1726	10	11.8767611	45.4064349	FALSE			
2813	1784	1	1784	1784	FALSE	1784	FALSE	"Rome (Aug.: stayed about six weeks, 'a very worthy friendly man'; Knight Letters, 128)"	Rome	1	0	1784	0	8	1784	8	12.4801802	41.8723889	FALSE			
2814	1775	1	1765	1775	FALSE	1765	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1775-0-0	1765-0-0	
2817	1711	1	1711	1711	FALSE	1711	FALSE	"Rome (Mar.-Aug.; Waters jnl.MSS, 29 Mar., 25 Aug.)"	Rome	1	0	1711	0	8	1711	3	12.4801802	41.8723889	FALSE			
2818	1738	1	1738	1738	FALSE	1738	FALSE	Naples (by 2 Mar.)	Naples	1	2	1738	2	3	1738	3	14.2681244	40.8517746	FALSE			
2818	1738	1	1738	1738	FALSE	1738	FALSE	Rome (by 11 Mar.)	Rome	2	11	1738	11	3	1738	3	12.4801802	41.8723889	FALSE			
2819	1754	1	1754	1754	FALSE	1754	FALSE	"Rome ('Cav. Laide Inglese eret.' living on the Strada Gregoriana; AVR SA, S.Andrea delle Fratte)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1754-0-0	1754-0-0	
2820	1791	1	1791	1791	FALSE	1791	FALSE	"Rome (12 Dec.: 'Mr Lally,his Lady'; The World, 5 Jan. 1792)"	Rome	1	12	1791	12	12	1791	12	12.4801802	41.8723889	FALSE			
2822	1719	1	1704	1719	FALSE	1704	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1719-0-0	1704-0-0	
2823	1725	1	1725	1725	FALSE	1725	FALSE	Venice	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1725-2-17	1725-0-0	
2823	1725	1	1725	1725	FALSE	1725	FALSE	Padua (17 Feb.)	Padua	2	17	1725	17	2	1725	2	11.8767611	45.4064349	FALSE			
2823	1725	1	1725	1725	FALSE	1725	FALSE	Rome (26 Feb.)	Rome	3	26	1725	26	2	1725	2	12.4801802	41.8723889	FALSE			
2824	1714	1	1714	1714	FALSE	1714	FALSE	Padua (23 Feb.; Brown 1428)	Padua	1	23	1714	23	2	1714	2	11.8767611	45.4064349	FALSE			
2825	1704	1	1704	1704	FALSE	1704	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1704-0-0	1704-0-0	
2826	1755	1	1755	1755	FALSE	1755	FALSE	Padua (30 Apr.: 'gendarme'; Brown 2030)	Padua	1	30	1755	30	4	1755	4	11.8767611	45.4064349	FALSE			
2827	1733	1	1733	1732	TRUE	1732	TRUE	"Florence (Spence Letters, 420)"	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1732-0-0	1732-0-0	
2828	1797	1	1796	1797	FALSE	1796	FALSE	Naples (by 25 Oct. 1796-Mar. 1797)	Naples	1	0	1797	25	3	1796	10	14.2681244	40.8517746	FALSE			
2828	1797	1	1796	1797	FALSE	1796	FALSE	Rome (by Jun.-Oct. 1797)	Rome	2	0	1797	0	10	1797	6	12.4801802	41.8723889	FALSE			
2828	1797	1	1796	1797	FALSE	1796	FALSE	Pisa (Oct.-d. 30 Nov. 1797)	Pisa	3	0	1797	0	11	1797	10	10.4016888	43.7228386	FALSE			
2830	1788	1	1788	1788	FALSE	1788	FALSE	"Siena (17 Aug.: Lord,Lady Landaff; Porter MSS)"	Siena	1	17	1788	17	8	1788	8	11.3307574	43.318809	FALSE			
2830	1790	2	1790	1790	FALSE	1790	FALSE	"Venice (betw. May,Aug.: Lord,Lady Landaff, several visits; ASV IS 761)"	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1790-0-0	1788-8-17	
2831	1792	1	1790	1792	FALSE	1790	FALSE	Leghorn (-d. 7 Jan. 1792)	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1792-0-0	1790-0-0	
2835	1792	1	1792	1792	FALSE	1792	FALSE	Venice (12 Jul.)	Venice	1	12	1792	12	7	1792	7	12.3155151	45.4408474	FALSE			
2835	1794	2	1794	1794	FALSE	1794	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1794-5-4	1792-7-12	
2835	1794	2	1794	1794	FALSE	1794	FALSE	Venice (4 May-7 Jun. 1794)	Venice	2	7	1794	4	6	1794	5	12.3155151	45.4408474	FALSE			
2836	1713	1	1708	1713	FALSE	1708	FALSE	Genoa (-d. May 1713)	Genoa	1	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1713-0-0	1708-0-0	
2837	1753	1	1753	1753	FALSE	1753	FALSE	"Capua (8 Mar.: 'Antonio Langley con sa Muger' with a Mr Felton,Henry Mosley; ASN CRA 1257)"	Capua	1	8	1753	8	3	1753	3	14.2130486	41.1061258	FALSE			
2838	1740	1	1740	1740	FALSE	1740	FALSE	"Florence (Pomfret jnl.MSS, 8 May, 6 Aug.)"	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1740-0-0	1740-0-0	
2839	1760	1	1760	1760	FALSE	1760	FALSE	Turin (by Nov.)	Turin	1	0	1760	0	11	1760	11	7.6868565	45.070312	FALSE			
2839	1767	2	1767	1767	FALSE	1767	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1767-3-14	1760-11-0	
2839	1767	2	1767	1767	FALSE	1767	FALSE	Florence (14 Mar.)	Florence	2	14	1767	14	3	1767	3	11.2480006	43.7710332	FALSE			
2840	1763	1	1743	1763	FALSE	1743	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1743-4-30	1743-0-0	
2840	1763	1	1743	1763	FALSE	1743	FALSE	Mantua	Mantua	1	0	0	0	0	0	0	10.7913751	45.1564168		1743-4-30	1743-0-0	1
2840	1763	1	1743	1763	FALSE	1743	FALSE	Verona (30 Apr. 1743)	Verona	2	30	1743	30	4	1743	4	10.9916215	45.4383842				1
2841	1751	1	1743	1751	FALSE	1743	FALSE	Leghorn (1743-)	Leghorn	1	0	1743	0	0	1743	0	10.416111	43.520833	FALSE			
2841	1751	1	1743	1751	FALSE	1743	FALSE	Florence (Nov. 1751)	Florence	2	0	1751	0	11	1751	11	11.2480006	43.7710332	FALSE			
2842	1737	1	1705	1737	FALSE	1705	FALSE	Leghorn (-d. 9 Oct. 1737)	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1737-0-0	1705-0-0	
2843	1738	1	1737	1738	FALSE	1737	FALSE	Turin (10-19 Oct. 1737)	Turin	2	19	1737	10	10	1737	10	7.6868565	45.070312	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Genoa (23 Oct.-30 Nov.)	Genoa	3	30	1737	23	11	1737	10	8.946256	44.4056499	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Pisa (2-3 Dec.)	Pisa	4	23	1737	2	12	1737	12	10.4016888	43.7228386	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Leghorn (3-4 Dec.)	Leghorn	5	0	0	3	0	1737	12	10.416111	43.520833	FALSE	1737-12-5		
2843	1738	1	1737	1738	FALSE	1737	FALSE	Florence (5 Dec. 1737-26 Feb. 1738)	Florence	6	26	1738	5	2	1737	12	11.2480006	43.7710332	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Lucca (27-8 Feb.)	Lucca	7	28	1738	27	2	1738	2	10.4950609	43.8376211	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Siena (28 Feb.-2 Mar.)	Siena	8	2	1738	28	3	1738	2	11.3307574	43.318809	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Rome (4 Mar.-28 Apr.)	Rome	9	28	1738	4	4	1738	3	12.4801802	41.8723889	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Naples (29 Apr.-17 May)	Naples	10	17	1738	29	5	1738	4	14.2681244	40.8517746	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Rome (18 May-10 Jun.)	Rome	11	10	1738	18	6	1738	5	12.4801802	41.8723889	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Naples (12 Jun.-)	Naples	12	12	1738	12	6	1738	6	14.2681244	40.8517746	FALSE			
2843	1738	1	1737	1738	FALSE	1737	FALSE	Rome (-d. 2 Sep.)	Rome	13	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1738-0-0	1738-6-12	
2847	1795	1	1795	1795	FALSE	1795	FALSE	Rome (Easter)	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1795-11-0	1795-0-0	
2847	1795	1	1795	1795	FALSE	1795	FALSE	Venice (Nov.)	Venice	2	0	1795	0	11	1795	11	12.3155151	45.4408474	FALSE			
2847	1795	1	1795	1795	FALSE	1795	FALSE	Padua (15 Dec.)	Padua	3	15	1795	15	12	1795	12	11.8767611	45.4064349	FALSE			
2847	1795	1	1795	1795	FALSE	1795	FALSE	Bologna	Bologna	4	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1795-0-0	1795-12-15	
2850	1754	1	1753	1754	FALSE	1753	FALSE	Capua (23 Sep. 1753)	Capua	1	23	1753	23	9	1753	9	14.2130486	41.1061258	FALSE			
2850	1754	1	1753	1754	FALSE	1753	FALSE	Rome (by Feb. 1754)	Rome	2	0	1754	0	2	1754	2	12.4801802	41.8723889	FALSE			
2850	1781	2	1781	1781	FALSE	1781	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1787-1-18	1754-2-0	
2850	1793	3	1787	1793	FALSE	1787	FALSE	Naples (18 Jan. 1787-1793)	Naples	2	0	1793	18	1	1787	1	14.2681244	40.8517746	FALSE			
2851	1795	1	1788	1795	FALSE	1787	TRUE	Rome (1787/8-Jul. 1789)	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1789-8-10	1787-0-0	
2851	1795	1	1788	1795	FALSE	1787	TRUE	Venice (10 Aug. 1789)	Venice	3	10	1789	10	8	1789	8	12.3155151	45.4408474	FALSE			
2851	1795	1	1788	1795	FALSE	1787	TRUE	Naples (1792-93)	Naples	4	0	1793	0	0	1792	0	14.2681244	40.8517746	FALSE			
2851	1795	1	1788	1795	FALSE	1787	TRUE	Verona (10 Jul.)	Verona	5	10	1793	10	7	1793	7	10.9916215	45.4383842	FALSE			
2851	1795	1	1788	1795	FALSE	1787	TRUE	Lucca	Lucca	6	0	0	0	0	0	0	10.4950609	43.8376211	FALSE	1794-9-10	1793-7-10	
2851	1795	1	1788	1795	FALSE	1787	TRUE	Verona (10-11 Sep. 1794)	Verona	7	11	1794	10	9	1794	9	10.9916215	45.4383842	FALSE			
2851	1795	1	1788	1795	FALSE	1787	TRUE	Vicenza (11 Sep. 1794)	Vicenza	8	11	1794	11	9	1794	9	11.5354214	45.5454787	FALSE			
2851	1795	1	1788	1795	FALSE	1787	TRUE	Abano	Abano	9	0	0	0	0	0	0	11.7864166	45.3832442	FALSE	1794-1-10	1794-9-11	
2851	1795	1	1788	1795	FALSE	1787	TRUE	Padua	Padua	10	0	0	0	0	0	0	11.8767611	45.4064349	FALSE	1794-1-10	1794-9-11	
2851	1795	1	1788	1795	FALSE	1787	TRUE	Venice (10 Jan.-11 Apr.)	Venice	11	11	1794	10	4	1794	1	12.3155151	45.4408474	FALSE			
2852	1703	1	1700	1703	FALSE	1700	FALSE	Genoa	Genoa	1	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1703-4-0	1700-0-0	
2852	1703	1	1700	1703	FALSE	1700	FALSE	Venice	Venice	2	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1703-4-0	1700-0-0	
2852	1703	1	1700	1703	FALSE	1700	FALSE	Turin (Apr. 1703)	Turin	3	0	1703	0	4	1703	4	7.6868565	45.070312	FALSE			
2852	1712	2	1707	1712	FALSE	1707	FALSE	Genoa	Genoa	1	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1721-1-19	1703-4-0	
2852	1721	3	1721	1721	FALSE	1721	FALSE	Venice (19 Jan.-15 Mar.)	Venice	1	15	1721	19	3	1721	1	12.3155151	45.4408474	FALSE			
2852	1721	3	1721	1721	FALSE	1721	FALSE	Ferrara	Ferrara	2	0	0	0	0	0	0	11.619787	44.8381237	FALSE	1721-8-25	1721-3-15	
2852	1721	3	1721	1721	FALSE	1721	FALSE	Bologna	Bologna	3	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1721-8-25	1721-3-15	
2852	1721	3	1721	1721	FALSE	1721	FALSE	Venice (-25 Aug.)	Venice	4	25	1721	25	8	1721	8	12.3155151	45.4408474	FALSE			
2852	1729	4	1726	1729	FALSE	1726	FALSE	Venice (1726-d. 21 Mar. 1729)	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1729-0-0	1721-8-25	
2854	1787	1	1785	1787	FALSE	1785	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1787-0-0	1785-0-0	
2855	1788	1	1788	1788	FALSE	1788	FALSE	Venice (May: Porter MSS)	Venice	1	0	1788	0	5	1788	5	12.3155151	45.4408474	FALSE			
2857	1725	1	1725	1725	FALSE	1725	FALSE	"Bologna (Mar.: 'Mr Riva,his sister Lawless'; Gascoigne jnl.MSS)"	Bologna	1	0	1725	0	3	1725	3	11.3426163	44.494887	FALSE			
2857	1732	2	1732	1732	FALSE	1732	FALSE	Florence (Apr.)	Florence	1	0	1732	0	4	1732	4	11.2480006	43.7710332	FALSE			
2857	1732	2	1732	1732	FALSE	1732	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1786-0-0	1732-4-0	
2857	1786	3	1785	1786	FALSE	1785	FALSE	Naples	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1786-0-0	1732-4-0	
2857	1786	3	1785	1786	FALSE	1785	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1786-0-0	1732-4-0	
2857	1786	3	1785	1786	FALSE	1785	FALSE	Venice	Venice	3	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1786-0-0	1732-4-0	
2857	1786	3	1785	1786	FALSE	1785	FALSE	Milan	Milan	4	0	0	0	0	0	0	9.1859243	45.4654219	FALSE	1786-0-0	1732-4-0	
2858	1710	1	1708	1710	FALSE	1708	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1710-0-0	1708-0-0	
2860	1773	1	1773	1773	FALSE	1773	FALSE	Florence (30 Oct.: 'Laurence' had been presented to the Grand Duke; Gazz.Tosc.)	Florence	1	30	1773	30	10	1773	10	11.2480006	43.7710332	FALSE			
2860	1795	2	1795	1795	FALSE	1795	FALSE	"Venice (24-27 Apr.: 'Mr Laurence Inglese' with his wife,three children; ASV is 774)"	Venice	1	27	1795	24	4	1795	4	12.3155151	45.4408474	FALSE			
2861	1721	1	1721	1721	FALSE	1721	FALSE	"Rome (7 Mar.; Fleetwood in Naples to Craggs, SP 93/32)"	Rome	1	7	1721	7	3	1721	3	12.4801802	41.8723889	FALSE			
2861	1788	2	1788	1788	FALSE	1788	FALSE	Naples (Jan.: with a Mr Briggs ordered to pay the pubblico albergatore his hotel expenses; ASN E 684)	Naples	1	0	1788	0	1	1788	1	14.2681244	40.8517746	FALSE			
2862	1770	1	1764	1770	FALSE	1764	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1770-0-0	1764-0-0	
2863	1724	1	1724	1724	FALSE	1724	FALSE	"(a young man, he was about to set out for Italy in December 1723, recommended by George Middleton in London to M. Alexander in Paris; Coutts Ledgers, 15:373)"	Italy	1	0	0	0	0	0	0	12.56738	41.87194	TRUE	1724-0-0	1724-0-0	
2864	1701	1	1701	1701	FALSE	1701	FALSE	Padua (11 May)	Padua	1	11	1701	11	5	1701	5	11.8767611	45.4064349	FALSE			
2864	1701	1	1701	1701	FALSE	1701	FALSE	Rome (Aug.)	Rome	2	0	1701	0	8	1701	8	12.4801802	41.8723889	FALSE			
2865	1717	1	1716	1717	FALSE	1716	FALSE	Padua (20 Dec. 1716)	Padua	1	20	1716	20	12	1716	12	11.8767611	45.4064349	FALSE			
2865	1717	1	1716	1717	FALSE	1716	FALSE	Naples (-Mar. 1717)	Naples	2	0	1717	0	3	1717	3	14.2681244	40.8517746	FALSE			
2865	1717	1	1716	1717	FALSE	1716	FALSE	Rome (Mar.)	Rome	3	0	1717	0	3	1717	3	12.4801802	41.8723889	FALSE			
2866	1728	1	1728	1728	FALSE	1728	FALSE	"Rome (18 Nov.; Walton letters, SP 85/16)"	Rome	1	18	1728	18	11	1728	11	12.4801802	41.8723889	FALSE			
2866	1767	2	1766	1767	FALSE	1766	FALSE	"Rome (letter sent 'last winter' by him to England; Thorpe letters MSS, 4 Oct. 1767*)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1767-0-0	1728-11-18	
2867	1721	1	1721	1721	FALSE	1721	FALSE	Venice	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1721-0-0	1721-0-0	
2867	1721	1	1721	1721	FALSE	1721	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1721-0-0	1721-0-0	
2868	1702	1	1701	1702	FALSE	1701	FALSE	Rome (by Dec. 1701-Jul. 1702)	Rome	1	0	1702	0	7	1701	12	12.4801802	41.8723889	FALSE			
2868	1702	1	1701	1702	FALSE	1701	FALSE	Padua (19 Jul. 1702)	Padua	2	19	1702	19	7	1702	7	11.8767611	45.4064349	FALSE			
2869	1790	1	1790	1790	FALSE	1790	FALSE	"Leghorn (subscribed to Mrs Barry's Maria, a Persian Slave)"	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1790-0-0	1790-0-0	
2870	1704	1	1702	1704	FALSE	1702	FALSE	Rome (4 May 1702-20 May 1704)	Rome	1	20	1704	4	5	1702	5	12.4801802	41.8723889	FALSE			
2873	1753	1	1753	1753	FALSE	1753	FALSE	Naples (Jan.)	Naples	1	0	1753	0	1	1753	1	14.2681244	40.8517746	FALSE			
2873	1753	1	1753	1753	FALSE	1753	FALSE	Florence (-10 Mar.)	Florence	2	10	1753	10	3	1753	3	11.2480006	43.7710332	FALSE			
2873	1753	1	1753	1753	FALSE	1753	FALSE	Bologna (11 Mar.)	Bologna	3	11	1753	11	3	1753	3	11.3426163	44.494887	FALSE			
2873	1753	1	1753	1753	FALSE	1753	FALSE	Venice	Venice	4	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1753-0-0	1753-3-11	
2874	1797	1	1797	1797	FALSE	1797	FALSE	Naples	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1797-10-0	1797-0-0	
2874	1797	1	1797	1797	FALSE	1797	FALSE	Leghorn (Oct.-Nov.)	Leghorn	2	0	1797	0	11	1797	10	10.416111	43.520833	FALSE			
2875	1726	1	1726	1726	FALSE	1726	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1737-0-0	1726-0-0	
2875	1737	2	1737	1737	FALSE	1737	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1737-0-0	1726-0-0	
2876	1761	1	1761	1761	FALSE	1761	FALSE	Florence (22 Aug.: given passport for London at the request of Benedetto Anderlini 'setaiolo suo corrispondente'; ASF SE 2741)	Florence	1	22	1761	22	8	1761	8	11.2480006	43.7710332	FALSE			
2877	1718	1	1718	1718	FALSE	1718	FALSE	"Messina (20 Jan.: with Thomas Chamberlain he wrote to Thomas Coke concerning two marble tables to be sent from the Marquis of Trevi; HMC Cowper, 3:120)"	Messina	1	20	1718	20	1	1718	1	15.5540152	38.1938137	FALSE			
2878	1753	1	1752	1753	FALSE	1752	FALSE	Naples (Nov. 1752)	Naples	1	0	1752	0	11	1752	11	14.2681244	40.8517746	FALSE			
2878	1753	1	1752	1753	FALSE	1752	FALSE	Rome (by 16 Jan. 1753)	Rome	2	16	1753	16	1	1753	1	12.4801802	41.8723889	FALSE			
2879	1749	1	1732	1749	FALSE	1732	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1732-5-0	1732-0-0	
2879	1749	1	1732	1749	FALSE	1732	FALSE	Florence (May 1732)	Florence	2	0	1732	0	5	1732	5	11.2480006	43.7710332	FALSE			
2879	1749	1	1732	1749	FALSE	1732	FALSE	Rome	Rome	3	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1749-0-0	1732-5-0	
2880	1724	1	1723	1724	FALSE	1723	FALSE	Rome (by Easter 1723-Nov. 1724)	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1752-11-18	1723-0-0	
2880	1752	2	1752	1752	FALSE	1752	FALSE	"Capua (18 Nov.: 'Capn Lee, ingles'; ASN CRA 1257)"	Capua	1	18	1752	18	11	1752	11	14.2130486	41.1061258	FALSE			
2880	1764	3	1764	1764	FALSE	1764	FALSE	Naples (14 Jan.: received letters from England; Martin jnl.MSS)	Naples	1	14	1764	14	1	1764	1	14.2681244	40.8517746	FALSE			
2880	1767	4	1767	1767	FALSE	1767	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	--	1764-1-14	
2880	1771	5	1771	1771	FALSE	1771	FALSE															
2880	1772	6	1772	1772	FALSE	1772	FALSE	Naples (May; Cotes jnl.MSS)	Naples	1	0	1772	0	5	1772	5	14.2681244	40.8517746	FALSE			
2880	1778	7	1778	1778	FALSE	1778	FALSE	Genoa (Jun.-Dec.)	Genoa	1	0	1778	0	12	1778	6	8.946256	44.4056499	FALSE			
2880	1778	8	1778	1778	FALSE	1778	FALSE	Naples (May)	Naples	1	0	1778	0	5	1778	5	14.2681244	40.8517746	FALSE			
2880	1779	9	1779	1779	FALSE	1779	FALSE	"Genoa (7 Dec.; Pembroke Papers, 1:343)"	Genoa	1	7	1779	7	12	1779	12	8.946256	44.4056499	FALSE			
2880	1786	10	1785	1786	FALSE	1785	FALSE	Turin (Jan.-May 1785)	Turin	1	0	1785	0	5	1785	1	7.6868565	45.070312	FALSE			
2880	1786	10	1785	1786	FALSE	1785	FALSE	Rome (winter 1785-6)	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1786-0-0	1785-5-0	
2881	1722	1	1721	1722	FALSE	1721	FALSE	Leghorn	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1722-0-0	1721-0-0	
2882	1734	1	1734	1734	FALSE	1734	FALSE	Venice (Mar.-30 Apr.)	Venice	1	30	1734	0	4	1734	3	12.3155151	45.4408474	FALSE			
2882	1734	1	1734	1734	FALSE	1734	FALSE	Padua (1 May)	Padua	2	1	1734	1	5	1734	5	11.8767611	45.4064349	FALSE			
2882	1734	1	1734	1734	FALSE	1734	FALSE	Vicenza (by 15 Jun.)	Vicenza	3	15	1734	15	6	1734	6	11.5354214	45.5454787	FALSE			
2882	1734	1	1734	1734	FALSE	1734	FALSE	Florence (-14 Oct.)	Florence	4	14	1734	14	10	1734	10	11.2480006	43.7710332	FALSE			
2882	1734	1	1734	1734	FALSE	1734	FALSE	Rome (-by 18 Dec.)	Rome	5	18	1734	18	12	1734	12	12.4801802	41.8723889	FALSE			
2885	1745	1	1744	1745	FALSE	1744	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1751-0-0	1744-0-0	
2885	1745	1	1744	1745	FALSE	1744	FALSE	Rome (1744-Oct. 1745)	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1751-0-0	1744-0-0	
2885	1751	2	1750	1751	FALSE	1750	FALSE	Rome (by Easter 1750-Jan. 1751-)	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1751-0-0	1744-0-0	
2886	1751	1	1750	1751	FALSE	1750	FALSE	Turin	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1778-3-19	1750-0-0	
2886	1751	1	1750	1751	FALSE	1750	FALSE	Rome	Rome	2	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1778-3-19	1750-0-0	
2886	1778	2	1778	1778	FALSE	1778	FALSE	Genoa (by 19 Mar.)	Genoa	1	19	1778	19	3	1778	3	8.946256	44.4056499	FALSE			
2886	1778	2	1778	1778	FALSE	1778	FALSE	Turin (by 28 Mar.)	Turin	2	28	1778	28	3	1778	3	7.6868565	45.070312	FALSE			
2886	1778	2	1778	1778	FALSE	1778	FALSE	Florence (by 8 Aug.)	Florence	3	8	1778	8	8	1778	8	11.2480006	43.7710332	FALSE			
2887	1794	1	1794	1794	FALSE	1794	FALSE	Rome (by 16 Jan.-Feb.)	Rome	1	0	1794	16	2	1794	1	12.4801802	41.8723889	FALSE			
2887	1794	1	1794	1794	FALSE	1794	FALSE	Milan (by 18 Apr.)	Milan	2	18	1794	18	4	1794	4	9.1859243	45.4654219	FALSE			
