index	order	parents	heir	pupil	surviving	posthumous	illegitimate
4900	e.	1st E. of Upper Ossory [I]	FALSE	FALSE	FALSE	FALSE	FALSE
4901	3rd	John Upton of Castle Upton, co.Antrim	FALSE	FALSE	FALSE	FALSE	FALSE
4906	1st	1st Vct. Vane	FALSE	FALSE	TRUE	FALSE	FALSE
4907		Hon. Morgan Vane of Bilby Hall, Notts, m. 1 1760 Anna Upton (d. 1771), 2 Sarah Brookes (d. 1779), 3 1780 Catherine Brookes	FALSE	FALSE	FALSE	FALSE	FALSE
4913		Edward Ventris of Sproughton, Suff.	FALSE	FALSE	FALSE	FALSE	FALSE
4918	1st	Henry Vernon	FALSE	FALSE	FALSE	FALSE	FALSE
4921	3rd	Henry Vernon of Hilton Park, Staffs	FALSE	FALSE	FALSE	FALSE	FALSE
4923	2nd	Henry Vernon	FALSE	FALSE	FALSE	FALSE	FALSE
4929	2nd	Arthur Villettes	FALSE	FALSE	FALSE	FALSE	FALSE
4931	1st	3rd E. of Jersey	FALSE	FALSE	TRUE	FALSE	FALSE
4932		2nd E. Grandison	TRUE	FALSE	FALSE	FALSE	FALSE
4933	2nd	5th E. of Clarendon	FALSE	FALSE	FALSE	FALSE	FALSE
4934	2nd	2nd E. of Jersey	FALSE	FALSE	FALSE	FALSE	FALSE
4935		1st E. of Jersey, sty. Vct. Villiers 1697-1711 when suc. fa. as 2nd E.	TRUE	FALSE	FALSE	FALSE	FALSE
4936	1st	Sir Francis Vincent	FALSE	FALSE	FALSE	FALSE	FALSE
4941		Thomas Vivian of Kenwyn, Corn.	FALSE	FALSE	FALSE	FALSE	FALSE
4946	2nd	Thomas Wagstaffe, non-juring Bp., of Binley, War	FALSE	FALSE	FALSE	FALSE	FALSE
4950	1st	1st B. Waldegrave	FALSE	FALSE	FALSE	FALSE	FALSE
4951		Sir Edward Walpole	FALSE	FALSE	FALSE	FALSE	TRUE
4952	2nd	3rd E. Waldegrave	FALSE	FALSE	FALSE	FALSE	FALSE
4956		a woollen manufacturer of Patterdale, Westmor.	FALSE	FALSE	FALSE	FALSE	FALSE
4958		Ralph Carr	FALSE	FALSE	FALSE	FALSE	FALSE
4961		Alberstroff by Francis I of Austria [by 1760]	FALSE	FALSE	FALSE	FALSE	FALSE
4966	o.	James Wallace of Featherstone Castle, Northumb.	FALSE	FALSE	FALSE	FALSE	FALSE
4968	e.	Sir Robert Waller of Lisbrian	FALSE	FALSE	FALSE	FALSE	FALSE
4972	3rd	John Wallop	FALSE	FALSE	FALSE	FALSE	FALSE
4973	2nd	1st E. of Orford	FALSE	FALSE	FALSE	FALSE	FALSE
4974	3rd	Robert Walpole, 1st E. of Orford	FALSE	FALSE	FALSE	FALSE	FALSE
4975	1st	Horatio Walpole (who was cr. B. Walpole of Wolterton 1756)	FALSE	FALSE	FALSE	FALSE	FALSE
4977	1st	Robert Walpole (who was cr. 1742 1st E. of Orford)	FALSE	FALSE	FALSE	FALSE	FALSE
4984	2nd	Paget Walter	FALSE	FALSE	FALSE	FALSE	FALSE
4985	2nd	John Rolle	FALSE	FALSE	FALSE	FALSE	FALSE
4989	1st	6th B. Ward (cr. Vct. Dudley and Ward)	FALSE	FALSE	FALSE	FALSE	FALSE
4993	e.	1st D. of Northumberland	FALSE	FALSE	FALSE	FALSE	FALSE
4995		Rev. Ferdinando Warner, of Barnes, Surr.	FALSE	FALSE	FALSE	FALSE	FALSE
4997	o.	Edward Warren	FALSE	FALSE	FALSE	FALSE	FALSE
5000	1st	1st E. of Warrington	FALSE	FALSE	TRUE	FALSE	FALSE
5006		John Duvivier	FALSE	FALSE	FALSE	FALSE	FALSE
5009		Pannoyre Watkins of Brecon	FALSE	FALSE	FALSE	FALSE	FALSE
5013	o.	Adml. Charles Watson	FALSE	FALSE	FALSE	FALSE	FALSE
5016	2nd	1st B. Monson	FALSE	FALSE	FALSE	FALSE	FALSE
5017	e.	1st B. Sondes 1760	FALSE	FALSE	FALSE	FALSE	FALSE
5020	yr.	Edward Watson, Vct. Sondes	FALSE	FALSE	FALSE	FALSE	FALSE
5032	2nd	John Richmond Webb	TRUE	FALSE	FALSE	FALSE	FALSE
5040		a Swiss sculptor	FALSE	FALSE	FALSE	FALSE	FALSE
5041		a Swiss sculptor, and bro. of Henry Webber	FALSE	FALSE	FALSE	FALSE	FALSE
5042	e.	Sir Godfrey Webster	FALSE	FALSE	FALSE	FALSE	FALSE
5043		Richard Vassall of Jamaica	FALSE	FALSE	FALSE	FALSE	FALSE
5044	2nd	Richard Elcock (later Weddell)	FALSE	FALSE	FALSE	FALSE	FALSE
5045	4th	Sir Peter Wedderburn of Gosford, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
5046	1st	Josiah Wedgwood	FALSE	FALSE	FALSE	FALSE	FALSE
5055	4th	1st E. of Mornington [I]	FALSE	FALSE	FALSE	FALSE	FALSE
5060	3rd	5th E. of Wemyss [S]	FALSE	FALSE	FALSE	FALSE	FALSE
5061	2nd	Hon. James Wemyss (1726-86)	FALSE	FALSE	FALSE	FALSE	FALSE
5066	1st	Sir Ralph Milbanke of Halnaby, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
5067	2nd	Sir Mathew Wentworth, 3rd Bt., and bro. of Sir William Wentworth, 4th Bt. of Bretton, Yorks	FALSE	FALSE	TRUE	FALSE	FALSE
5068	e.	Sir Mathew Wentworth	FALSE	FALSE	FALSE	FALSE	FALSE
5069	o.	Peter Wentworth (bro. of 1st Ld. Raby)	FALSE	FALSE	TRUE	FALSE	FALSE
5073	o.	James West of Alscott Park, Glos	FALSE	FALSE	FALSE	FALSE	FALSE
5074	o.	6th B. De La Warr	FALSE	FALSE	FALSE	FALSE	FALSE
5075	6th	2nd E. De La Warr	FALSE	FALSE	FALSE	FALSE	FALSE
5076	yr.	Rev. Richard West	FALSE	FALSE	FALSE	FALSE	FALSE
5083	e.	Stephen Weston of Exeter	FALSE	FALSE	FALSE	FALSE	FALSE
5086		Rev. John Whalley	FALSE	FALSE	FALSE	FALSE	FALSE
5087	3rd	Rev. John Whalley	FALSE	FALSE	FALSE	FALSE	FALSE
5088	o.	1st M. of Wharton	FALSE	FALSE	FALSE	FALSE	FALSE
5089	o.	Richard Wharton of Durham	FALSE	FALSE	FALSE	FALSE	FALSE
5096	o.	Samuel Whitbread	FALSE	FALSE	FALSE	FALSE	FALSE
5103	o.	Carleton Whitelocke of Hersham, Surrey	FALSE	FALSE	FALSE	FALSE	FALSE
5104	2nd	Alexander Thistlethwayte	FALSE	FALSE	FALSE	FALSE	FALSE
5109		William Wigan, rect. of Kensington	FALSE	FALSE	FALSE	FALSE	FALSE
5111	1st	Roger Wilbraham	FALSE	FALSE	FALSE	FALSE	FALSE
5112	3rd	Roger Wilbraham of Nantwich, Ches., bro. of George, Roger and Thomas Wilbraham	FALSE	FALSE	FALSE	FALSE	FALSE
5113	2nd	Richard Wilbraham Bootle of Rode Hall, Ches.	FALSE	FALSE	TRUE	FALSE	FALSE
5114	2nd	Roger Wilbraham of Nantwich, Ches., bro. of George, John and Thomas Wilbraham	FALSE	FALSE	FALSE	FALSE	FALSE
5115	4th	Roger Wilbraham of Nantwich, Ches.	FALSE	FALSE	FALSE	FALSE	FALSE
5116	o.	Bp. Joseph Wilcocks	FALSE	FALSE	FALSE	FALSE	FALSE
5119	2nd	Israel Wilkes of Clerkenwell	FALSE	FALSE	FALSE	FALSE	FALSE
5128		5th D. of Devonshire by Charlotte Spencer	FALSE	FALSE	FALSE	FALSE	TRUE
5129	4th	John Hanbury	FALSE	FALSE	FALSE	FALSE	FALSE
5138		Sir Hugh Williams of Penrhyn	FALSE	FALSE	FALSE	FALSE	FALSE
5140		Richard Williams, goldsmith, of Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
5143		Walter Williamson (d. 1735)	TRUE	FALSE	FALSE	FALSE	FALSE
5152	1st	Hon. Thomas Willoughby	FALSE	FALSE	TRUE	FALSE	FALSE
5154	2nd	2nd B. Middleton	FALSE	FALSE	FALSE	FALSE	FALSE
5162	o.	Edward Wilson of Dallam Tower, Westmor.	FALSE	FALSE	FALSE	FALSE	FALSE
5172	o.	Hon. William Finch	FALSE	FALSE	FALSE	FALSE	FALSE
5177		Ashe Windham of Felbrigg, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
5178	o.	William Windham of Felbrigg, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
5182	o.	Sir Edward Winnington of Stanford Court, Worcs	FALSE	FALSE	FALSE	FALSE	FALSE
5190	1st	4th E. of Winton [S]	FALSE	FALSE	FALSE	FALSE	FALSE
5191		Henry Wise (1653-1738), the King's gardener	FALSE	FALSE	FALSE	FALSE	FALSE
5193	1st	Sir Airmyne Wodehouse of Kimberley, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
5194	3rd	Sir Airmyne Wodehouse of Kimberley, Norf.	FALSE	FALSE	FALSE	FALSE	FALSE
5195	2nd	William Wogan of Rathcoffy	FALSE	FALSE	FALSE	FALSE	FALSE
5196	yr.	William Wogan of Rathcoffy	FALSE	FALSE	FALSE	FALSE	FALSE
5202	o.	Sir George Wombwell of Wombwell, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
5215		1st E. of Portland	FALSE	FALSE	TRUE	FALSE	FALSE
5217	o.	William Woodyeare of Crookhill, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
5221	1st	Sir Thomas Worsley	FALSE	FALSE	FALSE	FALSE	FALSE
5223	1st	Thomas Worsley	FALSE	FALSE	FALSE	FALSE	FALSE
5229		Nathaniel Wraxall	FALSE	FALSE	FALSE	FALSE	FALSE
5230	yst.	Sir Daniel Wray, Kt., of London	FALSE	FALSE	FALSE	FALSE	FALSE
5231	1st	Sir Bourchier Wrey	FALSE	FALSE	FALSE	FALSE	FALSE
5233		Sir William Stapleton, 4th Bt. of Rotherfield Greys, Oxon.	FALSE	FALSE	FALSE	FALSE	FALSE
5236	o.	Sir James Wright	FALSE	FALSE	FALSE	FALSE	FALSE
5237		Thomas Wright of Warwick	FALSE	FALSE	FALSE	FALSE	FALSE
5239		John 'Equity' Wright of Derby	FALSE	FALSE	FALSE	FALSE	FALSE
5244	6th	Benjamin Wyatt, builder and architect of Weeford, Staffs	FALSE	FALSE	FALSE	FALSE	FALSE
5247		1st M. of Lansdowne, sty. Vct. Fitzmaurice 1765-84, E. of Wycombe 1784- 1805 when suc. fa. as 2nd M.	FALSE	FALSE	FALSE	FALSE	FALSE
5249		Sir William Wyndham of Orchard Wyndham, Som.	TRUE	FALSE	FALSE	FALSE	FALSE
5250	1st	Henry Wyndham	FALSE	FALSE	FALSE	FALSE	FALSE
5256	o.	Sir Edward Wyndham	FALSE	FALSE	FALSE	FALSE	FALSE
5257	yst.	2nd E. of Egremont	FALSE	FALSE	FALSE	FALSE	FALSE
5259	o.	Sir Thomas Wynn	FALSE	FALSE	FALSE	FALSE	FALSE
5261	e.	Sir Watkin Williams Wynn	FALSE	FALSE	FALSE	FALSE	FALSE
5262	2nd	Richard Wynne (d. 1798)	FALSE	FALSE	FALSE	FALSE	FALSE
5263	3rd	Richard Wynne (d. 1798)	FALSE	FALSE	FALSE	FALSE	FALSE
5264	e.	Richard Wynne (d. 1751) of Falkingham, Lincs	FALSE	FALSE	FALSE	FALSE	FALSE
5265		Richard Wynne of Aldersgate, Mx.	FALSE	FALSE	FALSE	FALSE	FALSE
5267	e.	Richard Wynne (d. 1751) of Falkingham, Lincs	FALSE	FALSE	FALSE	FALSE	FALSE
5268		Richard Wynne of Aldersgate Mx.	FALSE	FALSE	FALSE	FALSE	FALSE
5269	2nd	Richard Wynne (d. 1751)	FALSE	FALSE	FALSE	FALSE	FALSE
5273	e.	Edward Yarde of Churston, Devon	FALSE	FALSE	FALSE	FALSE	FALSE
5275	1st	Sir William Yonge	FALSE	FALSE	TRUE	FALSE	FALSE
5277	2nd	Frederick, P. of Wales	FALSE	FALSE	FALSE	FALSE	FALSE
5278	4th	1st E. of Hardwicke	FALSE	FALSE	FALSE	FALSE	FALSE
5279	e.	Hon. Charles Yorke of Tyttenhanger, Herts	FALSE	FALSE	FALSE	FALSE	FALSE
5281		Rev. Arthur Young (1716-59)	FALSE	FALSE	FALSE	FALSE	FALSE
5284	e.	Sir William Young	FALSE	FALSE	FALSE	FALSE	FALSE
