index	text	travelIndex	place	tourIndex	forced	parent	travelEndDay	travelEndYear	travelEndMonth	travelStartDay	travelStartYear	travelStartMonth	lng	lat	tourEndTo	tourEndFrom	tourEndRange	tourStartTo	tourStartFrom	tourStartRange
3110	Rome (Dec. 1737- Feb. 1738-)	2	Rome	1	FALSE		0	1738	2	0	1737	12	12.4801802	41.8723889						
3110	Naples (Apr.)	3	Naples	1	FALSE		0	1738	4	0	1738	4	14.2681244	40.8517746						
3110	Leghorn (Oct.)	4	Leghorn	1	FALSE		0	1738	10	0	1738	10	10.416111	43.520833						
3110	Florence (19-21 Oct.)	5	Florence	1	FALSE		21	1738	10	19	1738	10	11.2480006	43.7710332						
3112	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1762	1762	FALSE	1762	1762	FALSE
3114	"Rome (Apr.-: arrived with two Highland chiefs,d. later that year; E.M. Graham, Oliphants of Gask, 222. CB)"	1	Rome	1	FALSE		0	1750	0	0	1750	4	12.4801802	41.8723889	1750	1750	FALSE	1750	1750	FALSE
3115	Padua (4 Jun.; Brown 1209)	1	Padua	1	FALSE		4	1703	6	4	1703	6	11.8767611	45.4064349	1703	1703	FALSE	1703	1703	FALSE
3117	Padua (4 Sep.; Brown 1636)	1	Padua	1	FALSE		4	1719	9	4	1719	9	11.8767611	45.4064349	1719	1719	FALSE	1719	1719	FALSE
3118	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1731	1731	FALSE	1723	1723	FALSE
3118	Pistoia	2	Pistoia	1	FALSE		0	0	0	0	0	0	10.9078587	43.9303475						
3119	Urbino (Mar.-Apr. 1718)	1	Urbino	1	FALSE		0	1718	4	0	1718	3	12.6365633	43.7262567	1720	1720	FALSE	1717	1717	FALSE
3119	Rome (Oct. 1719)	2	Rome	1	FALSE		0	1719	10	0	1719	10	12.4801802	41.8723889						
3120	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1793	1793	FALSE	1793	1793	FALSE
3120	Rome (Mar.-Apr. 1793)	2	Rome	1	FALSE		0	1793	4	0	1793	3	12.4801802	41.8723889						
3120	Florence (Apr.)	3	Florence	1	FALSE		0	1793	4	0	1793	4	11.2480006	43.7710332						
3120	Venice (3-18 May)	4	Venice	1	FALSE		18	1793	5	3	1793	5	12.3155151	45.4408474						
3122				1											1779	1779	FALSE	1726	1726	FALSE
3123	Florence (Jun. 1789-)	1	Florence	1	FALSE		0	1789	6	0	1789	6	11.2480006	43.7710332	1791	1791	FALSE	1789	1789	FALSE
3123	Rome (winter 1789-Apr. 1790)	2	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3123	Florence (by Jun.-Jul. 1790) Venice (25 Jan.-19 Feb. 1791)	3	Florence	1	FALSE		0	1790	7	0	1790	6	11.2480006	43.7710332						
3123	Padua (Mar.)	4	Padua	1	FALSE		0	1790	3	0	1790	3	11.8767611	45.4064349						
3124	"Naples (Coutts ledgers 23:90, 132, 312, 313; 24:149-50, 200)"	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1750	1750	FALSE	1746	1746	FALSE
3125	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1786	1786	FALSE	1786	1786	FALSE
3126	Capua (5/6 Oct.; ASN cra 1257)	1	Capua	1	FALSE		0	0	0	0	0	0	14.2130486	41.1061258	1754	1754	FALSE	1754	1754	FALSE
3127	Verona (17-18 Sep.)	1	Verona	1	FALSE		18	1794	9	17	1794	9	10.9916215	45.4383842	1794	1794	FALSE	1794	1794	FALSE
3127	Padua (18 Sep.)	2	Padua	1	FALSE		18	1794	9	18	1794	9	11.8767611	45.4064349						
3127	Venice (19-22 Sep.)	3	Venice	1	FALSE		22	1794	9	19	1794	9	12.3155151	45.4408474						
3128	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1710	1710	FALSE	1710	1710	FALSE
3129	Turin (Jan.-Jul.-)	1	Turin	1	FALSE		0	1780	7	0	1780	1	7.6868565	45.070312	1780	1780	FALSE	1780	1780	FALSE
3130	Turin (Jan.: Gascoigne jnl.mss)	1	Turin	1	FALSE		0	1725	1	0	1725	1	7.6868565	45.070312	1725	1725	FALSE	1725	1725	FALSE
3131				1											1755	1755	FALSE	1755	1755	FALSE
3132	Venice (Nov.)	1	Venice	1	FALSE		0	1788	11	0	1788	11	12.3155151	45.4408474	1788	1788	FALSE	1788	1788	FALSE
3133	Naples (May)	1	Naples	1	FALSE		0	1789	5	0	1789	5	14.2681244	40.8517746	1789	1789	FALSE	1789	1789	FALSE
3133	Rome (Jun.)	2	Rome	1	FALSE		0	1789	6	0	1789	6	12.4801802	41.8723889						
3133	Florence	3	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
3134	Florence (Jun. 1740)	1	Florence	1	FALSE		0	1740	6	0	1740	6	11.2480006	43.7710332	1793	1793	FALSE	1740	1740	FALSE
3134	Naples (1740-)	2	Naples	1	FALSE		0	1740	0	0	1740	0	14.2681244	40.8517746						
3134	Ischia	3	Ischia	1	FALSE		0	0	0	0	0	0	13.9486184	40.7379299						
3134	Rome	4	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3137	"Rome (Mar.: an Irishman called 'Corneille Mahoni' come from Spain, every day at the Pretender's palace; SP 85/15, Walton, 10 Mar.)"	1	Rome	1	FALSE		0	1725	3	0	1725	3	12.4801802	41.8723889	1725	1725	FALSE	1725	1725	FALSE
3138	"Rome (Easter: 'Giacomo Maidan Scozzese Catolico 25', living in the parish of S.Andrea delle Fratte; AVR sa)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1753	1753	FALSE	1753	1753	FALSE
3139	"Rome (he had seen Forrester's Alban Lake being painted for Lord , Fitzwilliam; Thorpe letters mss, 29 Sep. 1770*)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1768	1768	FALSE	1768	1768	FALSE
3141	"Leghorn (subscribers to Mrs Barry's Maria, a Persian Slave)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1791	1791	FALSE	1791	1791	FALSE
3143	Rome (winter; Quin jnl.mss)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1786	1786	FALSE	1785	1785	FALSE
3144	Rome ('David Mair - Calzolaio - 40' living in the parish of S.Nicola in Arcione; AVR sa)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1739	1739	FALSE	1739	1739	FALSE
3145	"Rome (7 Apr.: dining with Lord Cornbury,others; Waters jnl.mss)"	1	Rome	1	FALSE		7	1711	4	7	1711	4	12.4801802	41.8723889	1711	1711	FALSE	1711	1711	FALSE
3146	Rome (winter; Quin jnl.mss)	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1786	1786	FALSE	1785	1785	FALSE
3147	Padua (28 Jun.; Brown 1729)	1	Padua	1	FALSE		28	1723	6	28	1723	6	11.8767611	45.4064349	1723	1723	FALSE	1723	1723	FALSE
3148	Florence (Oct. 1791)	1	Florence	1	FALSE		0	1791	10	0	1791	10	11.2480006	43.7710332	1792	1792	FALSE	1791	1791	FALSE
3148	Rome (by 2 Nov.-Dec.)	2	Rome	1	FALSE		0	1791	12	2	1791	11	12.4801802	41.8723889						
3148	Naples (by 20 Dec. 1791-Jan. 1792)	3	Naples	1	FALSE		0	1792	1	20	1791	12	14.2681244	40.8517746						
3148	Florence (Feb.)	4	Florence	1	FALSE		0	1792	2	0	1792	2	11.2480006	43.7710332						
3150	"Pisa (Feb.: one of three English families met by the Rev. William Gunn- 'Mr & Mrs Minnifie - Mallock -,General , Lockhart,Daughter'; Riviere 1964, 355)"	1	Pisa	1	FALSE		0	1785	2	0	1785	2	10.4016888	43.7228386	1785	1785	FALSE	1785	1785	FALSE
3151	Vicenza	2	Vicenza	1	FALSE		0	0	0	0	0	0	11.5354214	45.5454787	1792	1792	FALSE	1791	1791	FALSE
3151	Padua	3	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
3151	Venice	4	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
3151	Loreto	5	Loreto	1	FALSE		0	0	0	0	0	0	13.6065668	43.4396423						
3151	Rome	6	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3151	Naples (10 Dec. 1791-3 Mar. 1792)	7	Naples	1	FALSE		3	1792	3	10	1791	12	14.2681244	40.8517746						
3151	Rome (by 1 Apr.)	8	Rome	1	FALSE		1	1792	4	1	1792	4	12.4801802	41.8723889						
3151	Florence (23-30 Apr.)	9	Florence	1	FALSE		30	1792	4	23	1792	4	11.2480006	43.7710332						
3151	Milan (11 May)	10	Milan	1	FALSE		11	1792	5	11	1792	5	9.1859243	45.4654219						
3151	Turin	11	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312						
3153	Florence (by 21 Oct.)	1	Florence	1	FALSE		21	1769	10	21	1769	10	11.2480006	43.7710332	1769	1769	FALSE	1769	1769	FALSE
3155	Turin	2	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1750	1750	FALSE	1748	1748	FALSE
3155	Milan	3	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
3155	Bologna	4	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
3155	Siena (by 16 Jun.-21 Aug. 1749)	5	Siena	1	FALSE		21	1749	8	16	1748	6	11.3307574	43.318809						
3155	Florence (1 Sep.-Oct.)	6	Florence	1	FALSE		0	1749	10	1	1749	9	11.2480006	43.7710332						
3155	Lucca	7	Lucca	1	FALSE		0	0	0	0	0	0	10.4950609	43.8376211						
3155	Leghorn	8	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
3155	Siena	9	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809						
3155	Rome (Oct.)	10	Rome	1	FALSE		0	1749	10	0	1749	10	12.4801802	41.8723889						
3155	Naples (by 9 Dec. 1749-Feb. 1750)	11	Naples	1	FALSE		0	1750	2	9	1749	12	14.2681244	40.8517746						
3155	Rome (14 Mar.-Apr.)	12	Rome	1	FALSE		0	1750	4	14	1750	3	12.4801802	41.8723889						
3155	Venice (May)	13	Venice	1	FALSE		0	1750	5	0	1750	5	12.3155151	45.4408474						
3156	Florence (5 Nov.: with five officers from Leghorn; Gazz.Tosc.)	1	Florence	1	FALSE		5	1774	11	5	1774	11	11.2480006	43.7710332	1774	1774	FALSE	1774	1774	FALSE
3156	"Rome (Mar.: stayed several weeks, with Capt. Waldegrave; Home letter bk.mss, 12 Mar.)"	1	Rome	2	FALSE		0	1776	3	0	1776	3	12.4801802	41.8723889	1776	1776	FALSE	1776	1776	FALSE
3156	"Florence (Dec.: he,his company had left for Pratolino; Dick corr.mss, H. Mann, 10 Dec.)"	1	Florence	3	FALSE		0	1776	12	0	1776	12	11.2480006	43.7710332	1776	1776	FALSE	1776	1776	FALSE
3158	Venice (Feb.)	1	Venice	1	FALSE		0	1687	2	0	1687	2	12.3155151	45.4408474	1687	1687	FALSE	1687	1687	FALSE
3158	Venice (14 Dec. 1697-Apr. 1698)	1	Venice	2	FALSE		0	1698	4	14	1697	12	12.3155151	45.4408474	1698	1698	FALSE	1697	1697	FALSE
3158	Turin (May-25 Jun. 1707)	1	Turin	3	FALSE		25	1707	6	0	1707	5	7.6868565	45.070312	1708	1708	FALSE	1707	1707	FALSE
3158	Venice (Jul. 1707-12 Oct. 1708)	2	Venice	3	FALSE		12	1708	10	0	1707	7	12.3155151	45.4408474						
3162	Venice (1 Nov.-21 Dec. 1791)	1	Venice	1	FALSE		21	1791	12	1	1791	11	12.3155151	45.4408474	1792	1792	FALSE	1791	1791	FALSE
3162	Florence (Jun. 1792)	2	Florence	1	FALSE		0	1792	6	0	1792	6	11.2480006	43.7710332						
3163	Florence (-Jan. 1758)	1	Florence	1	FALSE		0	1758	1	0	1758	1	11.2480006	43.7710332	1758	1758	FALSE	1758	1758	FALSE
3163	Rome (by 24 Jan.-Apr.)	2	Rome	1	FALSE		0	1758	4	24	1758	1	12.4801802	41.8723889						
3163	Venice (May)	3	Venice	1	FALSE		0	1758	5	0	1758	5	12.3155151	45.4408474						
3163	Milan (30 May)	4	Milan	1	FALSE		30	1758	5	30	1758	5	9.1859243	45.4654219						
3163	Verona (Jun.)	5	Verona	1	FALSE		0	1758	6	0	1758	6	10.9916215	45.4383842						
3164	Venice (29 May: with 9th Earl of Exeter; ASV is 759)	1	Venice	1	FALSE		29	1769	5	29	1769	5	12.3155151	45.4408474	1769	1769	FALSE	1769	1769	FALSE
3165	Padua (May 1719)	1	Padua	1	FALSE		0	1719	5	0	1719	5	11.8767611	45.4064349	1720	1720	FALSE	1719	1719	FALSE
3165	Naples (7 Jun.-Sep. 1719)	2	Naples	1	FALSE		0	1719	9	7	1719	6	14.2681244	40.8517746						
3165	Rome (Easter 1720)	3	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3165	Florence (by Aug.)	4	Florence	1	FALSE		0	1719	8	0	1719	8	11.2480006	43.7710332						
3165	Bologna (25 Nov.)	5	Bologna	1	FALSE		25	1719	11	25	1719	11	11.3426163	44.494887						
3166	"Rome (living on the Strada Gregoriana; AVR sa, S.Andrea delle Fratte)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1758	1758	FALSE	1757	1757	FALSE
3167	Padua (15 Jan.; Brown 1832)	1	Padua	1	FALSE		15	1727	1	15	1727	1	11.8767611	45.4064349	1727	1727	FALSE	1727	1727	FALSE
3168	Rome (-Aug. 1790-May 1791)	1	Rome	1	FALSE		0	1791	5	0	1790	8	12.4801802	41.8723889	1791	1791	FALSE	1790	1790	FALSE
3168	Bologna	2	Bologna	1	FALSE		0	0	0	0	0	0	11.3426163	44.494887						
3168	Milan	3	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
3168	Turin	4	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312						
3168	Rome (Aug.)	1	Rome	2	FALSE		0	1793	8	0	1793	8	12.4801802	41.8723889	1793	1793	FALSE	1793	1793	FALSE
3169	Naples (by Mar. 1732-Mar. 1733)	1	Naples	1	FALSE		0	1733	3	0	1732	3	14.2681244	40.8517746	1733	1733	FALSE	1732	1732	FALSE
3169	Rome (29 Mar.-22 Apr.)	2	Rome	1	FALSE		22	1733	4	29	1733	3	12.4801802	41.8723889						
3169	Padua (22 Jun. 1733)	3	Padua	1	FALSE		22	1733	6	22	1733	6	11.8767611	45.4064349						
3169	Venice (Jul.)	4	Venice	1	FALSE		0	1733	7	0	1733	7	12.3155151	45.4408474						
3169	Verona	5	Verona	1	FALSE		0	0	0	0	0	0	10.9916215	45.4383842						
3169	Florence	1	Florence	2	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1786	1786	FALSE	1738	1738	FALSE
3170	Florence (May 1775)	1	Florence	1	FALSE		0	1775	5	0	1775	5	11.2480006	43.7710332	1777	1777	FALSE	1775	1775	FALSE
3170	Valdagno (Jul.-Aug.)	2	Valdagno	1	FALSE		0	1775	8	0	1775	7	11.3024802	45.6448315						
3170	Florence (Sep.-Oct.-)	3	Florence	1	FALSE		0	1775	10	0	1775	9	11.2480006	43.7710332						
3170	Rome (mid-Dec.) Naples (Dec. 1775-19 Jun. 1776)	4	Rome	1	FALSE		0	1775	12	0	1775	12	12.4801802	41.8723889						
3170	Leghorn	5	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
3170	Florence (Apr.-Nov. 1777)	6	Florence	1	FALSE		0	1777	11	0	1777	4	11.2480006	43.7710332						
3170	Florence (Jul. 1778-16 Sep.)	7	Florence	1	FALSE		16	1778	9	0	1778	7	11.2480006	43.7710332						
3170	Florence (Sep.)	1	Florence	2	FALSE		0	1779	9	0	1779	9	11.2480006	43.7710332	1779	1779	FALSE	1779	1779	FALSE
3170	Florence (Oct.)	1	Florence	3	FALSE		0	1781	10	0	1781	10	11.2480006	43.7710332	1781	1781	FALSE	1781	1781	FALSE
3170	Florence (May-5 Jun.)	1	Florence	4	FALSE		5	1783	6	0	1783	5	11.2480006	43.7710332	1783	1783	FALSE	1783	1783	FALSE
3170	Florence (20 May-Sep.)	1	Florence	5	FALSE		0	1784	9	20	1784	5	11.2480006	43.7710332	1784	1784	FALSE	1784	1784	FALSE
3170	Florence (Apr. 1785-6 Feb. 1786)	1	Florence	6	FALSE		6	1786	2	0	1785	4	11.2480006	43.7710332	1786	1786	FALSE	1785	1785	FALSE
3170	Florence (Sep. 1786-Apr. 1787)	1	Florence	7	FALSE		0	1787	4	0	1786	9	11.2480006	43.7710332	1787	1787	FALSE	1786	1786	FALSE
3170	Rome (Easter)	2	Rome	7	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3170	Florence (May)	3	Florence	7	FALSE		0	1787	5	0	1787	5	11.2480006	43.7710332						
3171	Florence (Apr. 1785)	1	Florence	1	FALSE		0	1785	4	0	1785	4	11.2480006	43.7710332	1786	1786	FALSE	1785	1785	FALSE
3171	Rome (Jun.-Jul.)	2	Rome	1	FALSE		0	1785	7	0	1785	6	12.4801802	41.8723889						
3171	Naples	3	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
3171	Florence (Sep. 1785-6 Feb. 1786)	4	Florence	1	FALSE		6	1786	2	0	1785	9	11.2480006	43.7710332						
3172	"Rome (22 May: obtained licence to export 3 marble heads 'antico moderne'; ASR aba 11, f.280)"	1	Rome	1	FALSE		22	1758	5	22	1758	5	12.4801802	41.8723889	1758	1758	FALSE	1758	1758	FALSE
3173	"Florence (1 Sep.: with Richard Rawlinson, Lord Blandford ,,William Bromley; Rawlinson jnl.mss)"	1	Florence	1	FALSE		1	1722	9	1	1722	9	11.2480006	43.7710332	1722	1722	FALSE	1722	1722	FALSE
3174	"Rome (his miniature portrait at Winton Castle, Pencaitland, is signed,dated P. C. [Placido Costanzi) 1755"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1755	1755	FALSE	1755	1755	FALSE
3176	Rome (by 25 Mar.)	1	Rome	1	FALSE		25	1737	3	25	1737	3	12.4801802	41.8723889	1737	1737	FALSE	1737	1737	FALSE
3176	Florence (Aug.)	2	Florence	1	FALSE		0	1737	8	0	1737	8	11.2480006	43.7710332						
3178	Padua (21 Jan.)	1	Padua	1	FALSE		21	1715	1	21	1715	1	11.8767611	45.4064349	1715	1715	FALSE	1715	1715	FALSE
3178	Venice (-22 Feb.)	2	Venice	1	FALSE		22	1715	2	22	1715	2	12.3155151	45.4408474						
3178	Rome (by 16 Apr.)	3	Rome	1	FALSE		16	1715	4	16	1715	4	12.4801802	41.8723889						
3178	Turin (Oct.?)	4	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312						
3178	Florence	1	Florence	2	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1721	1721	FALSE	1721	1721	FALSE
3178	Rome (24 Nov.)	2	Rome	2	FALSE		24	1721	11	24	1721	11	12.4801802	41.8723889						
3180	Rome (Mar.)	1	Rome	1	FALSE		0	1763	3	0	1763	3	12.4801802	41.8723889	1765	1765	FALSE	1763	1763	FALSE
3180	"Naples (30 Dec. 1763, 9 Feb. 1764)"	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
3180	Rome (Easter 1765)	3	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3183	Padua	1	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349	1719	1719	FALSE	1717	1717	FALSE
3183	Venice (7-13 Nov. 1717)	2	Venice	1	FALSE		13	1717	11	7	1717	11	12.3155151	45.4408474						
3183	Bologna (17 Nov.)	3	Bologna	1	FALSE		17	1717	11	17	1717	11	11.3426163	44.494887						
3183	Urbino (by 25 Nov. 1717-28 Mar. 1718)	4	Urbino	1	FALSE		28	1718	3	25	1717	11	12.6365633	43.7262567						
3183	Rome (Mar.-May)	5	Rome	1	FALSE		0	1718	5	0	1718	3	12.4801802	41.8723889						
3183	Urbino (May- Jul. 1718)	6	Urbino	1	FALSE		0	1718	7	0	1718	5	12.6365633	43.7262567						
3183	Rome	7	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3183	Milan (Feb.-Mar. 1719)	8	Milan	1	FALSE		0	1719	3	0	1719	2	9.1859243	45.4654219						
3183	Rome (-9 Apr.)	9	Rome	1	FALSE		9	1719	4	9	1719	4	12.4801802	41.8723889						
3184	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1795	1795	FALSE	1795	1795	FALSE
3184	Venice (7 Oct.; ASV is 775)	2	Venice	1	FALSE		7	1795	10	7	1795	10	12.3155151	45.4408474						
3185	Padua (10 Jan. 1721)	1	Padua	1	FALSE		10	1721	1	10	1721	1	11.8767611	45.4064349	1721	1721	FALSE	1721	1721	FALSE
3185	Rome (by 6 Apr.)	2	Rome	1	FALSE		6	1721	4	6	1721	4	12.4801802	41.8723889						
3185	Naples	3	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
3185	Florence	4	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
3185	Parma (by 23 Dec.)	5	Parma	1	FALSE		23	1721	12	23	1721	12	10.3279036	44.801485						
3185	Milan	6	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
3186	"Naples (his name, with that of 'Geo:Ross',,the year 1719 inscribed at the entrance to the Catacombs in the church of S.Gennaro; Rawlinson jnl.mss, 29 Jul. 1721)"	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1719	1719	FALSE	1719	1719	FALSE
3187	Padua (6 Jun. 1746)	1	Padua	1	FALSE		6	1746	6	6	1746	6	11.8767611	45.4064349	1747	1747	FALSE	1746	1746	FALSE
3187	Florence	2	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
3187	Rome (Nov.)	3	Rome	1	FALSE		0	1746	11	0	1746	11	12.4801802	41.8723889						
3187	Naples (by 22 Nov.-)	4	Naples	1	FALSE		22	1746	11	22	1746	11	14.2681244	40.8517746						
3187	Florence (Feb. 1747)	5	Florence	1	FALSE		0	1747	2	0	1747	2	11.2480006	43.7710332						
3190	Rome (Jan. 1773-2 Sep. 1788)	1	Rome	1	FALSE		2	1788	9	0	1773	1	12.4801802	41.8723889	1788	1788	FALSE	1773	1773	FALSE
3190	"Naples (1775, 1786-7)"	1	Naples	1		1	0	0	0	0	0	0	14.2681244	40.8517746						
3190	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
3190	Venice (20 Sep. 1788)	2	Venice	1	FALSE		20	1788	9	20	1788	9	12.3155151	45.4408474						
3192	Genoa (20 Jan.)	1	Genoa	1	FALSE		20	1720	1	20	1720	1	8.946256	44.4056499	1720	1720	FALSE	1720	1720	FALSE
3192	Leghorn	2	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
3192	Pisa	3	Pisa	1	FALSE		0	0	0	0	0	0	10.4016888	43.7228386						
3192	Florence	4	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
3192	Siena	5	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809						
3192	Rome (6 weeks)	6	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
3192	Leghorn	7	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
3192	Genoa (6 weeks)	8	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
3192	Rome (-Oct. 1730)	1	Rome	2	FALSE		0	1730	10	0	1730	10	12.4801802	41.8723889	1730	1730	FALSE	1730	1730	FALSE
3192	Rome (summer-Nov. 1731)	1	Rome	3	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1733	1733	FALSE	1731	1731	FALSE
3192	Leghorn (Jan. 1732)	2	Leghorn	3	FALSE		0	1732	1	0	1732	1	10.416111	43.520833						
3192	Rome (by 6 May-Oct. 1732-)	3	Rome	3	FALSE		0	1732	10	6	1732	5	12.4801802	41.8723889						
3192	Venice (Mar. 1733)	4	Venice	3	FALSE		0	1733	3	0	1733	3	12.3155151	45.4408474						
3192	Milan	5	Milan	3	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
3192	Rome (Jan.)	1	Rome	4	FALSE		0	1736	1	0	1736	1	12.4801802	41.8723889	1736	1736	FALSE	1736	1736	FALSE
3192	Venice (Jan. 1746)	1	Venice	5	FALSE		0	1746	1	0	1746	1	12.3155151	45.4408474	1747	1747	FALSE	1746	1746	FALSE
3192	Treviso (-Nov. 1747-)	2	Treviso	5	FALSE		0	1747	11	0	1747	11	12.2430437	45.6668893						
3192	Genoa	1	Genoa	6	FALSE		0	0	0	0	0	0	8.946256	44.4056499	1759	1759	FALSE	1759	1759	FALSE
3192	Florence (4 May)	1	Florence	7	FALSE		4	1776	5	4	1776	5	11.2480006	43.7710332	1776	1776	FALSE	1776	1776	FALSE
3192	Venice (14 May)	2	Venice	7	FALSE		14	1776	5	14	1776	5	12.3155151	45.4408474						
3192	Mantua (by 5 Feb.)	1	Mantua	8	FALSE		5	1778	2	5	1778	2	10.7913751	45.1564168	1778	1778	FALSE	1778	1778	FALSE
3193	"Leghorn (British merchant, signed census return, 'Aikman,Marishall', Mar. 1743; ASF se 2300)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1743	1743	FALSE	1743	1743	FALSE
3194	Turin (by Nov. 1760-Jan. 1761-)	1	Turin	1	FALSE		0	1761	1	0	1760	11	7.6868565	45.070312	1761	1761	FALSE	1760	1760	FALSE
3194	Venice (May 1761)	2	Venice	1	FALSE		0	1761	5	0	1761	5	12.3155151	45.4408474						
3194	Padua (Jun.)	3	Padua	1	FALSE		0	1761	6	0	1761	6	11.8767611	45.4064349						
3194	Bologna (Jul.-Aug.)	4	Bologna	1	FALSE		0	1761	8	0	1761	7	11.3426163	44.494887						
3194	Turin (10 Aug.)	5	Turin	1	FALSE		10	1761	8	10	1761	8	7.6868565	45.070312						
3194	Milan (Apr.)	1	Milan	2	FALSE		0	1773	4	0	1773	4	9.1859243	45.4654219	1773	1773	FALSE	1773	1773	FALSE
3195	Florence	2	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1766	1766	FALSE	1765	1765	FALSE
3195	Rome (Feb. 1766-)	3	Rome	1	FALSE		0	1766	2	0	1766	2	12.4801802	41.8723889						
3195	Naples	4	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
3195	Venice	5	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
3196	Venice (16-18 Nov.; ASV is 766)	1	Venice	1	FALSE		18	1792	11	16	1792	11	12.3155151	45.4408474	1792	1792	FALSE	1792	1792	FALSE
3197	Venice (8 May 1787-6 May 1788-)_	1	Venice	1	FALSE		6	1788	5	8	1787	5	12.3155151	45.4408474	1788	1788	FALSE	1787	1787	FALSE
3198				1											1794	1794	FALSE	1793	1793	FALSE
3199	Rome (May)	1	Rome	1	FALSE		0	1750	5	0	1750	5	12.4801802	41.8723889	1750	1750	FALSE	1750	1750	FALSE
3201	"Padua (5 Jun.; Brown 1539-40; Morpurgo 133: 'Joannes Marshall, Edimburgensis, Scotus, D. Georgij filius')"	1	Padua	1	FALSE		5	1717	6	5	1717	6	11.8767611	45.4064349	1717	1717	FALSE	1717	1717	FALSE
3202	France	1	France	1	FALSE		0	0	0	0	0	0	12.4825788	41.9083567	1738	1738	FALSE	1737	1737	FALSE
3202	Italy	2	Italy	1	FALSE		0	0	0	0	0	0	12.56738	41.87194						
